va	file_off	section	encoding	length	text
0x005f46bc	0x1f46bc	.data	ascii	6	Bullet
0x005f46cc	0x1f46cc	.data	ascii	8	cargloss
0x005f46dc	0x1f46dc	.data	ascii	6	shadow
0x005f46ec	0x1f46ec	.data	ascii	8	dfshadow
0x005f46fc	0x1f46fc	.data	ascii	8	dbshadow
0x005f470c	0x1f470c	.data	ascii	7	dshadow
0x005f4720	0x1f4720	.data	ascii	7	Sputter
0x005f4730	0x1f4730	.data	ascii	8	Sputter0
0x005f4740	0x1f4740	.data	ascii	7	Sputter
0x005f4750	0x1f4750	.data	ascii	8	cargloss
0x005f4760	0x1f4760	.data	ascii	6	shadow
0x005f4770	0x1f4770	.data	ascii	8	dfshadow
0x005f4780	0x1f4780	.data	ascii	8	dbshadow
0x005f4790	0x1f4790	.data	ascii	7	dshadow
0x005f47a4	0x1f47a4	.data	ascii	7	Sputter
0x005f47b4	0x1f47b4	.data	ascii	8	Sputter1
0x005f47c4	0x1f47c4	.data	ascii	7	Sputter
0x005f47d4	0x1f47d4	.data	ascii	8	cargloss
0x005f47e4	0x1f47e4	.data	ascii	6	shadow
0x005f47f4	0x1f47f4	.data	ascii	8	dfshadow
0x005f4804	0x1f4804	.data	ascii	8	dbshadow
0x005f4814	0x1f4814	.data	ascii	7	dshadow
0x005f4828	0x1f4828	.data	ascii	7	Sputter
0x005f4838	0x1f4838	.data	ascii	8	Sputter2
0x005f4848	0x1f4848	.data	ascii	7	Sputter
0x005f4858	0x1f4858	.data	ascii	8	cargloss
0x005f4868	0x1f4868	.data	ascii	6	shadow
0x005f4878	0x1f4878	.data	ascii	8	dfshadow
0x005f4888	0x1f4888	.data	ascii	8	dbshadow
0x005f4898	0x1f4898	.data	ascii	7	dshadow
0x005f48ac	0x1f48ac	.data	ascii	7	Sputter
0x005f48bc	0x1f48bc	.data	ascii	8	Sputter3
0x005f48cc	0x1f48cc	.data	ascii	7	Sputter
0x005f48dc	0x1f48dc	.data	ascii	8	cargloss
0x005f48ec	0x1f48ec	.data	ascii	6	shadow
0x005f48fc	0x1f48fc	.data	ascii	8	dfshadow
0x005f490c	0x1f490c	.data	ascii	8	dbshadow
0x005f491c	0x1f491c	.data	ascii	7	dshadow
0x005f4930	0x1f4930	.data	ascii	7	Sputter
0x005f4940	0x1f4940	.data	ascii	8	Sputter4
0x005f4950	0x1f4950	.data	ascii	7	Sputter
0x005f4960	0x1f4960	.data	ascii	8	cargloss
0x005f4970	0x1f4970	.data	ascii	6	shadow
0x005f4980	0x1f4980	.data	ascii	8	dfshadow
0x005f4990	0x1f4990	.data	ascii	8	dbshadow
0x005f49a0	0x1f49a0	.data	ascii	7	dshadow
0x005f49b4	0x1f49b4	.data	ascii	7	Sputter
0x005f49c4	0x1f49c4	.data	ascii	8	Sputter5
0x005f49d4	0x1f49d4	.data	ascii	7	Sputter
0x005f49e4	0x1f49e4	.data	ascii	8	cargloss
0x005f49f4	0x1f49f4	.data	ascii	6	shadow
0x005f4a04	0x1f4a04	.data	ascii	8	dfshadow
0x005f4a14	0x1f4a14	.data	ascii	8	dbshadow
0x005f4a24	0x1f4a24	.data	ascii	7	dshadow
0x005f4a38	0x1f4a38	.data	ascii	6	Cooler
0x005f4a48	0x1f4a48	.data	ascii	7	Cooler0
0x005f4a58	0x1f4a58	.data	ascii	6	Cooler
0x005f4a68	0x1f4a68	.data	ascii	8	cargloss
0x005f4a78	0x1f4a78	.data	ascii	6	shadow
0x005f4a88	0x1f4a88	.data	ascii	8	dfshadow
0x005f4a98	0x1f4a98	.data	ascii	8	dbshadow
0x005f4aa8	0x1f4aa8	.data	ascii	7	dshadow
0x005f4abc	0x1f4abc	.data	ascii	6	Cooler
0x005f4acc	0x1f4acc	.data	ascii	7	Cooler1
0x005f4adc	0x1f4adc	.data	ascii	6	Cooler
0x005f4aec	0x1f4aec	.data	ascii	8	cargloss
0x005f4afc	0x1f4afc	.data	ascii	6	shadow
0x005f4b0c	0x1f4b0c	.data	ascii	8	dfshadow
0x005f4b1c	0x1f4b1c	.data	ascii	8	dbshadow
0x005f4b2c	0x1f4b2c	.data	ascii	7	dshadow
0x005f4b40	0x1f4b40	.data	ascii	6	Cooler
0x005f4b50	0x1f4b50	.data	ascii	7	Cooler2
0x005f4b60	0x1f4b60	.data	ascii	6	Cooler
0x005f4b70	0x1f4b70	.data	ascii	8	cargloss
0x005f4b80	0x1f4b80	.data	ascii	6	shadow
0x005f4b90	0x1f4b90	.data	ascii	8	dfshadow
0x005f4ba0	0x1f4ba0	.data	ascii	8	dbshadow
0x005f4bb0	0x1f4bb0	.data	ascii	7	dshadow
0x005f4bc4	0x1f4bc4	.data	ascii	6	Cooler
0x005f4bd4	0x1f4bd4	.data	ascii	7	Cooler3
0x005f4be4	0x1f4be4	.data	ascii	6	Cooler
0x005f4bf4	0x1f4bf4	.data	ascii	8	cargloss
0x005f4c04	0x1f4c04	.data	ascii	6	shadow
0x005f4c14	0x1f4c14	.data	ascii	8	dfshadow
0x005f4c24	0x1f4c24	.data	ascii	8	dbshadow
0x005f4c34	0x1f4c34	.data	ascii	7	dshadow
0x005f4c48	0x1f4c48	.data	ascii	6	Cooler
0x005f4c58	0x1f4c58	.data	ascii	7	Cooler4
0x005f4c68	0x1f4c68	.data	ascii	6	Cooler
0x005f4c78	0x1f4c78	.data	ascii	8	cargloss
0x005f4c88	0x1f4c88	.data	ascii	6	shadow
0x005f4c98	0x1f4c98	.data	ascii	8	dfshadow
0x005f4ca8	0x1f4ca8	.data	ascii	8	dbshadow
0x005f4cb8	0x1f4cb8	.data	ascii	7	dshadow
0x005f4ccc	0x1f4ccc	.data	ascii	6	Cooler
0x005f4cdc	0x1f4cdc	.data	ascii	7	Cooler5
0x005f4cec	0x1f4cec	.data	ascii	6	Cooler
0x005f4cfc	0x1f4cfc	.data	ascii	8	cargloss
0x005f4d0c	0x1f4d0c	.data	ascii	6	shadow
0x005f4d1c	0x1f4d1c	.data	ascii	8	dfshadow
0x005f4d2c	0x1f4d2c	.data	ascii	8	dbshadow
0x005f4d3c	0x1f4d3c	.data	ascii	7	dshadow
0x005f4d50	0x1f4d50	.data	ascii	6	Shorty
0x005f4d60	0x1f4d60	.data	ascii	7	Shorty0
0x005f4d70	0x1f4d70	.data	ascii	6	Shorty
0x005f4d80	0x1f4d80	.data	ascii	8	cargloss
0x005f4d90	0x1f4d90	.data	ascii	6	shadow
0x005f4da0	0x1f4da0	.data	ascii	8	dfshadow
0x005f4db0	0x1f4db0	.data	ascii	8	dbshadow
0x005f4dc0	0x1f4dc0	.data	ascii	7	dshadow
0x005f4dd4	0x1f4dd4	.data	ascii	6	Shorty
0x005f4de4	0x1f4de4	.data	ascii	7	Shorty1
0x005f4df4	0x1f4df4	.data	ascii	6	Shorty
0x005f4e04	0x1f4e04	.data	ascii	8	cargloss
0x005f4e14	0x1f4e14	.data	ascii	6	shadow
0x005f4e24	0x1f4e24	.data	ascii	8	dfshadow
0x005f4e34	0x1f4e34	.data	ascii	8	dbshadow
0x005f4e44	0x1f4e44	.data	ascii	7	dshadow
0x005f4e58	0x1f4e58	.data	ascii	6	Shorty
0x005f4e68	0x1f4e68	.data	ascii	7	Shorty2
0x005f4e78	0x1f4e78	.data	ascii	6	Shorty
0x005f4e88	0x1f4e88	.data	ascii	8	cargloss
0x005f4e98	0x1f4e98	.data	ascii	6	shadow
0x005f4ea8	0x1f4ea8	.data	ascii	8	dfshadow
0x005f4eb8	0x1f4eb8	.data	ascii	8	dbshadow
0x005f4ec8	0x1f4ec8	.data	ascii	7	dshadow
0x005f4edc	0x1f4edc	.data	ascii	6	Shorty
0x005f4eec	0x1f4eec	.data	ascii	7	Shorty3
0x005f4efc	0x1f4efc	.data	ascii	6	Shorty
0x005f4f0c	0x1f4f0c	.data	ascii	8	cargloss
0x005f4f1c	0x1f4f1c	.data	ascii	6	shadow
0x005f4f2c	0x1f4f2c	.data	ascii	8	dfshadow
0x005f4f3c	0x1f4f3c	.data	ascii	8	dbshadow
0x005f4f4c	0x1f4f4c	.data	ascii	7	dshadow
0x005f4f60	0x1f4f60	.data	ascii	6	Shorty
0x005f4f70	0x1f4f70	.data	ascii	7	Shorty4
0x005f4f80	0x1f4f80	.data	ascii	6	Shorty
0x005f4f90	0x1f4f90	.data	ascii	8	cargloss
0x005f4fa0	0x1f4fa0	.data	ascii	6	shadow
0x005f4fb0	0x1f4fb0	.data	ascii	8	dfshadow
0x005f4fc0	0x1f4fc0	.data	ascii	8	dbshadow
0x005f4fd0	0x1f4fd0	.data	ascii	7	dshadow
0x005f4fe4	0x1f4fe4	.data	ascii	6	Shorty
0x005f4ff4	0x1f4ff4	.data	ascii	7	Shorty5
0x005f5004	0x1f5004	.data	ascii	6	Shorty
0x005f5014	0x1f5014	.data	ascii	8	cargloss
0x005f5024	0x1f5024	.data	ascii	6	shadow
0x005f5034	0x1f5034	.data	ascii	8	dfshadow
0x005f5044	0x1f5044	.data	ascii	8	dbshadow
0x005f5054	0x1f5054	.data	ascii	7	dshadow
0x005f5068	0x1f5068	.data	ascii	8	Crusader
0x005f5078	0x1f5078	.data	ascii	9	Crusader0
0x005f5088	0x1f5088	.data	ascii	8	Crusader
0x005f5098	0x1f5098	.data	ascii	8	cargloss
0x005f50a8	0x1f50a8	.data	ascii	6	shadow
0x005f50b8	0x1f50b8	.data	ascii	8	dfshadow
0x005f50c8	0x1f50c8	.data	ascii	8	dbshadow
0x005f50d8	0x1f50d8	.data	ascii	7	dshadow
0x005f50ec	0x1f50ec	.data	ascii	8	Crusader
0x005f50fc	0x1f50fc	.data	ascii	9	Crusader1
0x005f510c	0x1f510c	.data	ascii	8	Crusader
0x005f511c	0x1f511c	.data	ascii	8	cargloss
0x005f512c	0x1f512c	.data	ascii	6	shadow
0x005f513c	0x1f513c	.data	ascii	8	dfshadow
0x005f514c	0x1f514c	.data	ascii	8	dbshadow
0x005f515c	0x1f515c	.data	ascii	7	dshadow
0x005f5170	0x1f5170	.data	ascii	8	Crusader
0x005f5180	0x1f5180	.data	ascii	9	Crusader2
0x005f5190	0x1f5190	.data	ascii	8	Crusader
0x005f51a0	0x1f51a0	.data	ascii	8	cargloss
0x005f51b0	0x1f51b0	.data	ascii	6	shadow
0x005f51c0	0x1f51c0	.data	ascii	8	dfshadow
0x005f51d0	0x1f51d0	.data	ascii	8	dbshadow
0x005f51e0	0x1f51e0	.data	ascii	7	dshadow
0x005f51f4	0x1f51f4	.data	ascii	8	Crusader
0x005f5204	0x1f5204	.data	ascii	9	Crusader3
0x005f5214	0x1f5214	.data	ascii	8	Crusader
0x005f5224	0x1f5224	.data	ascii	8	cargloss
0x005f5234	0x1f5234	.data	ascii	6	shadow
0x005f5244	0x1f5244	.data	ascii	8	dfshadow
0x005f5254	0x1f5254	.data	ascii	8	dbshadow
0x005f5264	0x1f5264	.data	ascii	7	dshadow
0x005f5278	0x1f5278	.data	ascii	8	Crusader
0x005f5288	0x1f5288	.data	ascii	9	Crusader4
0x005f5298	0x1f5298	.data	ascii	8	Crusader
0x005f52a8	0x1f52a8	.data	ascii	8	cargloss
0x005f52b8	0x1f52b8	.data	ascii	6	shadow
0x005f52c8	0x1f52c8	.data	ascii	8	dfshadow
0x005f52d8	0x1f52d8	.data	ascii	8	dbshadow
0x005f52e8	0x1f52e8	.data	ascii	7	dshadow
0x005f52fc	0x1f52fc	.data	ascii	8	Crusader
0x005f530c	0x1f530c	.data	ascii	9	Crusader5
0x005f531c	0x1f531c	.data	ascii	8	Crusader
0x005f532c	0x1f532c	.data	ascii	8	cargloss
0x005f533c	0x1f533c	.data	ascii	6	shadow
0x005f534c	0x1f534c	.data	ascii	8	dfshadow
0x005f535c	0x1f535c	.data	ascii	8	dbshadow
0x005f536c	0x1f536c	.data	ascii	7	dshadow
0x005f5380	0x1f5380	.data	ascii	7	Creeper
0x005f5390	0x1f5390	.data	ascii	8	Creeper0
0x005f53a0	0x1f53a0	.data	ascii	7	Creeper
0x005f53b0	0x1f53b0	.data	ascii	8	cargloss
0x005f53c0	0x1f53c0	.data	ascii	6	shadow
0x005f53d0	0x1f53d0	.data	ascii	8	dfshadow
0x005f53e0	0x1f53e0	.data	ascii	8	dbshadow
0x005f53f0	0x1f53f0	.data	ascii	7	dshadow
0x005f5404	0x1f5404	.data	ascii	7	Creeper
0x005f5414	0x1f5414	.data	ascii	8	Creeper1
0x005f5424	0x1f5424	.data	ascii	7	Creeper
0x005f5434	0x1f5434	.data	ascii	8	cargloss
0x005f5444	0x1f5444	.data	ascii	6	shadow
0x005f5454	0x1f5454	.data	ascii	8	dfshadow
0x005f5464	0x1f5464	.data	ascii	8	dbshadow
0x005f5474	0x1f5474	.data	ascii	7	dshadow
0x005f5488	0x1f5488	.data	ascii	7	Creeper
0x005f5498	0x1f5498	.data	ascii	8	Creeper2
0x005f54a8	0x1f54a8	.data	ascii	7	Creeper
0x005f54b8	0x1f54b8	.data	ascii	8	cargloss
0x005f54c8	0x1f54c8	.data	ascii	6	shadow
0x005f54d8	0x1f54d8	.data	ascii	8	dfshadow
0x005f54e8	0x1f54e8	.data	ascii	8	dbshadow
0x005f54f8	0x1f54f8	.data	ascii	7	dshadow
0x005f550c	0x1f550c	.data	ascii	7	Creeper
0x005f551c	0x1f551c	.data	ascii	8	Creeper3
0x005f552c	0x1f552c	.data	ascii	7	Creeper
0x005f553c	0x1f553c	.data	ascii	8	cargloss
0x005f554c	0x1f554c	.data	ascii	6	shadow
0x005f555c	0x1f555c	.data	ascii	8	dfshadow
0x005f556c	0x1f556c	.data	ascii	8	dbshadow
0x005f557c	0x1f557c	.data	ascii	7	dshadow
0x005f5590	0x1f5590	.data	ascii	7	Creeper
0x005f55a0	0x1f55a0	.data	ascii	8	Creeper4
0x005f55b0	0x1f55b0	.data	ascii	7	Creeper
0x005f55c0	0x1f55c0	.data	ascii	8	cargloss
0x005f55d0	0x1f55d0	.data	ascii	6	shadow
0x005f55e0	0x1f55e0	.data	ascii	8	dfshadow
0x005f55f0	0x1f55f0	.data	ascii	8	dbshadow
0x005f5600	0x1f5600	.data	ascii	7	dshadow
0x005f5614	0x1f5614	.data	ascii	7	Creeper
0x005f5624	0x1f5624	.data	ascii	8	Creeper5
0x005f5634	0x1f5634	.data	ascii	7	Creeper
0x005f5644	0x1f5644	.data	ascii	8	cargloss
0x005f5654	0x1f5654	.data	ascii	6	shadow
0x005f5664	0x1f5664	.data	ascii	8	dfshadow
0x005f5674	0x1f5674	.data	ascii	8	dbshadow
0x005f5684	0x1f5684	.data	ascii	7	dshadow
0x005f5698	0x1f5698	.data	ascii	6	BamBam
0x005f56a8	0x1f56a8	.data	ascii	7	BamBam0
0x005f56b8	0x1f56b8	.data	ascii	6	BamBam
0x005f56c8	0x1f56c8	.data	ascii	8	cargloss
0x005f56d8	0x1f56d8	.data	ascii	6	shadow
0x005f56e8	0x1f56e8	.data	ascii	8	dfshadow
0x005f56f8	0x1f56f8	.data	ascii	8	dbshadow
0x005f5708	0x1f5708	.data	ascii	7	dshadow
0x005f571c	0x1f571c	.data	ascii	6	BamBam
0x005f572c	0x1f572c	.data	ascii	7	BamBam1
0x005f573c	0x1f573c	.data	ascii	6	BamBam
0x005f574c	0x1f574c	.data	ascii	8	cargloss
0x005f575c	0x1f575c	.data	ascii	6	shadow
0x005f576c	0x1f576c	.data	ascii	8	dfshadow
0x005f577c	0x1f577c	.data	ascii	8	dbshadow
0x005f578c	0x1f578c	.data	ascii	7	dshadow
0x005f57a0	0x1f57a0	.data	ascii	6	BamBam
0x005f57b0	0x1f57b0	.data	ascii	7	BamBam2
0x005f57c0	0x1f57c0	.data	ascii	6	BamBam
0x005f57d0	0x1f57d0	.data	ascii	8	cargloss
0x005f57e0	0x1f57e0	.data	ascii	6	shadow
0x005f57f0	0x1f57f0	.data	ascii	8	dfshadow
0x005f5800	0x1f5800	.data	ascii	8	dbshadow
0x005f5810	0x1f5810	.data	ascii	7	dshadow
0x005f5824	0x1f5824	.data	ascii	6	BamBam
0x005f5834	0x1f5834	.data	ascii	7	BamBam3
0x005f5844	0x1f5844	.data	ascii	6	BamBam
0x005f5854	0x1f5854	.data	ascii	8	cargloss
0x005f5864	0x1f5864	.data	ascii	6	shadow
0x005f5874	0x1f5874	.data	ascii	8	dfshadow
0x005f5884	0x1f5884	.data	ascii	8	dbshadow
0x005f5894	0x1f5894	.data	ascii	7	dshadow
0x005f58a8	0x1f58a8	.data	ascii	6	BamBam
0x005f58b8	0x1f58b8	.data	ascii	7	BamBam4
0x005f58c8	0x1f58c8	.data	ascii	6	BamBam
0x005f58d8	0x1f58d8	.data	ascii	8	cargloss
0x005f58e8	0x1f58e8	.data	ascii	6	shadow
0x005f58f8	0x1f58f8	.data	ascii	8	dfshadow
0x005f5908	0x1f5908	.data	ascii	8	dbshadow
0x005f5918	0x1f5918	.data	ascii	7	dshadow
0x005f592c	0x1f592c	.data	ascii	6	BamBam
0x005f593c	0x1f593c	.data	ascii	7	BamBam5
0x005f594c	0x1f594c	.data	ascii	6	BamBam
0x005f595c	0x1f595c	.data	ascii	8	cargloss
0x005f596c	0x1f596c	.data	ascii	6	shadow
0x005f597c	0x1f597c	.data	ascii	8	dfshadow
0x005f598c	0x1f598c	.data	ascii	8	dbshadow
0x005f599c	0x1f599c	.data	ascii	7	dshadow
0x005f59b0	0x1f59b0	.data	ascii	6	Kustom
0x005f59c0	0x1f59c0	.data	ascii	7	Kustom0
0x005f59d0	0x1f59d0	.data	ascii	6	Kustom
0x005f59e0	0x1f59e0	.data	ascii	8	cargloss
0x005f59f0	0x1f59f0	.data	ascii	6	shadow
0x005f5a00	0x1f5a00	.data	ascii	8	dfshadow
0x005f5a10	0x1f5a10	.data	ascii	8	dbshadow
0x005f5a20	0x1f5a20	.data	ascii	7	dshadow
0x005f5a34	0x1f5a34	.data	ascii	6	Kustom
0x005f5a44	0x1f5a44	.data	ascii	7	Kustom1
0x005f5a54	0x1f5a54	.data	ascii	6	Kustom
0x005f5a64	0x1f5a64	.data	ascii	8	cargloss
0x005f5a74	0x1f5a74	.data	ascii	6	shadow
0x005f5a84	0x1f5a84	.data	ascii	8	dfshadow
0x005f5a94	0x1f5a94	.data	ascii	8	dbshadow
0x005f5aa4	0x1f5aa4	.data	ascii	7	dshadow
0x005f5ab8	0x1f5ab8	.data	ascii	6	Kustom
0x005f5ac8	0x1f5ac8	.data	ascii	7	Kustom2
0x005f5ad8	0x1f5ad8	.data	ascii	6	Kustom
0x005f5ae8	0x1f5ae8	.data	ascii	8	cargloss
0x005f5af8	0x1f5af8	.data	ascii	6	shadow
0x005f5b08	0x1f5b08	.data	ascii	8	dfshadow
0x005f5b18	0x1f5b18	.data	ascii	8	dbshadow
0x005f5b28	0x1f5b28	.data	ascii	7	dshadow
0x005f5b3c	0x1f5b3c	.data	ascii	6	Kustom
0x005f5b4c	0x1f5b4c	.data	ascii	7	Kustom3
0x005f5b5c	0x1f5b5c	.data	ascii	6	Kustom
0x005f5b6c	0x1f5b6c	.data	ascii	8	cargloss
0x005f5b7c	0x1f5b7c	.data	ascii	6	shadow
0x005f5b8c	0x1f5b8c	.data	ascii	8	dfshadow
0x005f5b9c	0x1f5b9c	.data	ascii	8	dbshadow
0x005f5bac	0x1f5bac	.data	ascii	7	dshadow
0x005f5bc0	0x1f5bc0	.data	ascii	6	Kustom
0x005f5bd0	0x1f5bd0	.data	ascii	7	Kustom4
0x005f5be0	0x1f5be0	.data	ascii	6	Kustom
0x005f5bf0	0x1f5bf0	.data	ascii	8	cargloss
0x005f5c00	0x1f5c00	.data	ascii	6	shadow
0x005f5c10	0x1f5c10	.data	ascii	8	dfshadow
0x005f5c20	0x1f5c20	.data	ascii	8	dbshadow
0x005f5c30	0x1f5c30	.data	ascii	7	dshadow
0x005f5c44	0x1f5c44	.data	ascii	6	Kustom
0x005f5c54	0x1f5c54	.data	ascii	7	Kustom5
0x005f5c64	0x1f5c64	.data	ascii	6	Kustom
0x005f5c74	0x1f5c74	.data	ascii	8	cargloss
0x005f5c84	0x1f5c84	.data	ascii	6	shadow
0x005f5c94	0x1f5c94	.data	ascii	8	dfshadow
0x005f5ca4	0x1f5ca4	.data	ascii	8	dbshadow
0x005f5cb4	0x1f5cb4	.data	ascii	7	dshadow
0x005f5cc8	0x1f5cc8	.data	ascii	7	Formula
0x005f5cd8	0x1f5cd8	.data	ascii	8	Formula0
0x005f5ce8	0x1f5ce8	.data	ascii	7	Formula
0x005f5cf8	0x1f5cf8	.data	ascii	8	cargloss
0x005f5d08	0x1f5d08	.data	ascii	6	shadow
0x005f5d18	0x1f5d18	.data	ascii	8	dfshadow
0x005f5d28	0x1f5d28	.data	ascii	8	dbshadow
0x005f5d38	0x1f5d38	.data	ascii	7	dshadow
0x005f5d4c	0x1f5d4c	.data	ascii	7	Formula
0x005f5d5c	0x1f5d5c	.data	ascii	8	Formula1
0x005f5d6c	0x1f5d6c	.data	ascii	7	Formula
0x005f5d7c	0x1f5d7c	.data	ascii	8	cargloss
0x005f5d8c	0x1f5d8c	.data	ascii	6	shadow
0x005f5d9c	0x1f5d9c	.data	ascii	8	dfshadow
0x005f5dac	0x1f5dac	.data	ascii	8	dbshadow
0x005f5dbc	0x1f5dbc	.data	ascii	7	dshadow
0x005f5dd0	0x1f5dd0	.data	ascii	7	Formula
0x005f5de0	0x1f5de0	.data	ascii	8	Formula2
0x005f5df0	0x1f5df0	.data	ascii	7	Formula
0x005f5e00	0x1f5e00	.data	ascii	8	cargloss
0x005f5e10	0x1f5e10	.data	ascii	6	shadow
0x005f5e20	0x1f5e20	.data	ascii	8	dfshadow
0x005f5e30	0x1f5e30	.data	ascii	8	dbshadow
0x005f5e40	0x1f5e40	.data	ascii	7	dshadow
0x005f5e54	0x1f5e54	.data	ascii	7	Formula
0x005f5e64	0x1f5e64	.data	ascii	8	Formula3
0x005f5e74	0x1f5e74	.data	ascii	7	Formula
0x005f5e84	0x1f5e84	.data	ascii	8	cargloss
0x005f5e94	0x1f5e94	.data	ascii	6	shadow
0x005f5ea4	0x1f5ea4	.data	ascii	8	dfshadow
0x005f5eb4	0x1f5eb4	.data	ascii	8	dbshadow
0x005f5ec4	0x1f5ec4	.data	ascii	7	dshadow
0x005f5ed8	0x1f5ed8	.data	ascii	7	Formula
0x005f5ee8	0x1f5ee8	.data	ascii	8	Formula4
0x005f5ef8	0x1f5ef8	.data	ascii	7	Formula
0x005f5f08	0x1f5f08	.data	ascii	8	cargloss
0x005f5f18	0x1f5f18	.data	ascii	6	shadow
0x005f5f28	0x1f5f28	.data	ascii	8	dfshadow
0x005f5f38	0x1f5f38	.data	ascii	8	dbshadow
0x005f5f48	0x1f5f48	.data	ascii	7	dshadow
0x005f5f5c	0x1f5f5c	.data	ascii	7	Formula
0x005f5f6c	0x1f5f6c	.data	ascii	8	Formula5
0x005f5f7c	0x1f5f7c	.data	ascii	7	Formula
0x005f5f8c	0x1f5f8c	.data	ascii	8	cargloss
0x005f5f9c	0x1f5f9c	.data	ascii	6	shadow
0x005f5fac	0x1f5fac	.data	ascii	8	dfshadow
0x005f5fbc	0x1f5fbc	.data	ascii	8	dbshadow
0x005f5fcc	0x1f5fcc	.data	ascii	7	dshadow
0x005f6033	0x1f6033	.data	ascii	5	?fff?
0x005f64b0	0x1f64b0	.data	ascii	22	'Toast' is an original
0x005f64c8	0x1f64c8	.data	ascii	15	game concept by
0x005f64d8	0x1f64d8	.data	ascii	24	Supersonic Software Ltd.
0x005f6514	0x1f6514	.data	ascii	35	Please address enquiries / comments
0x005f6538	0x1f6538	.data	ascii	32	to toast@supersonic-software.com
0x005f6560	0x1f6560	.data	ascii	78	Toast Toast Toast Toast Toast Toast Toast Toast Toast Toast Toast Toast Toast 
0x005f66a8	0x1f66a8	.data	ascii	4	car1
0x005f66b0	0x1f66b0	.data	ascii	4	car2
0x005f66b8	0x1f66b8	.data	ascii	4	car3
0x005f66c0	0x1f66c0	.data	ascii	4	car4
0x005f66c8	0x1f66c8	.data	ascii	4	car5
0x005f66d0	0x1f66d0	.data	ascii	4	car6
0x005f66d8	0x1f66d8	.data	ascii	4	car7
0x005f66e0	0x1f66e0	.data	ascii	4	car8
0x005f66e8	0x1f66e8	.data	ascii	4	car9
0x005f66f0	0x1f66f0	.data	ascii	5	car10
0x005f66f8	0x1f66f8	.data	ascii	5	car11
0x005f6700	0x1f6700	.data	ascii	5	car12
0x005f6708	0x1f6708	.data	ascii	5	car13
0x005f78b4	0x1f78b4	.data	ascii	9	Training1
0x005f78c0	0x1f78c0	.data	ascii	9	Training2
0x005f78cc	0x1f78cc	.data	ascii	6	Egypt1
0x005f78d4	0x1f78d4	.data	ascii	6	Egypt2
0x005f78dc	0x1f78dc	.data	ascii	9	Neustein1
0x005f78e8	0x1f78e8	.data	ascii	9	Neustein2
0x005f78f4	0x1f78f4	.data	ascii	13	TierraPiedra1
0x005f7904	0x1f7904	.data	ascii	13	TierraPiedra2
0x005f7914	0x1f7914	.data	ascii	8	Highway1
0x005f7920	0x1f7920	.data	ascii	8	Highway2
0x005f792c	0x1f792c	.data	ascii	11	KeisterBay1
0x005f7938	0x1f7938	.data	ascii	11	KeisterBay2
0x005f7944	0x1f7944	.data	ascii	7	SuperG1
0x005f794c	0x1f794c	.data	ascii	7	SuperG2
0x005f7954	0x1f7954	.data	ascii	10	Timgidski1
0x005f7960	0x1f7960	.data	ascii	10	Timgidski2
0x005f796c	0x1f796c	.data	ascii	6	Storm1
0x005f7974	0x1f7974	.data	ascii	6	Storm2
0x005f797c	0x1f797c	.data	ascii	7	Forest1
0x005f7984	0x1f7984	.data	ascii	7	Forest2
0x005f798c	0x1f798c	.data	ascii	9	Landfill1
0x005f7998	0x1f7998	.data	ascii	9	Landfill2
0x005f79a4	0x1f79a4	.data	ascii	6	Nukov1
0x005f79ac	0x1f79ac	.data	ascii	6	Nukov2
0x005f79b4	0x1f79b4	.data	ascii	14	City-at-Night1
0x005f79c4	0x1f79c4	.data	ascii	14	City-at-Night2
0x005f7c04	0x1f7c04	.data	ascii	4	33#B
0x005fd4c0	0x1fd4c0	.data	ascii	4	Mi)@
0x005fd7d8	0x1fd7d8	.data	ascii	4	Mi)@
0x005fd888	0x1fd888	.data	ascii	4	Mi)@
0x005fd9e8	0x1fd9e8	.data	ascii	4	0h)?
0x005fda40	0x1fda40	.data	ascii	4	0h)?
0x005fda6c	0x1fda6c	.data	ascii	4	0h)?
0x005fdb48	0x1fdb48	.data	ascii	4	Mi)@
0x005fdbcc	0x1fdbcc	.data	ascii	4	Mi)@
0x005fdbf8	0x1fdbf8	.data	ascii	4	Mi)@
0x005fdc24	0x1fdc24	.data	ascii	4	Mi)@
0x005fdd00	0x1fdd00	.data	ascii	4	Mi)@
0x005fdfec	0x1fdfec	.data	ascii	4	0h)?
0x005fe56c	0x1fe56c	.data	ascii	4	Mi)@
0x005fe77c	0x1fe77c	.data	ascii	4	Mi)@
0x005fe960	0x1fe960	.data	ascii	4	Mi)@
0x005fea94	0x1fea94	.data	ascii	4	0h)?
0x005feb18	0x1feb18	.data	ascii	4	0h)?
0x005feca4	0x1feca4	.data	ascii	4	Mi)@
0x005ff434	0x1ff434	.data	ascii	4	Mi)@
0x005ff4e4	0x1ff4e4	.data	ascii	4	Mi)@
0x005ff510	0x1ff510	.data	ascii	4	Mi)@
0x005ff6c8	0x1ff6c8	.data	ascii	4	Mi)@
0x005ff988	0x1ff988	.data	ascii	4	Mi)@
0x005ffa38	0x1ffa38	.data	ascii	4	Mi)@
0x005ffa64	0x1ffa64	.data	ascii	4	Mi)@
0x005ffe00	0x1ffe00	.data	ascii	4	Mi)@
0x00600430	0x200430	.data	ascii	4	SZ^@
0x00600488	0x200488	.data	ascii	4	SZ^@
